Mouse ID,Drug Regimen,Sex,Age_months,Weight (g),Timepoint,Tumor Volume (mm3),Metastatic Sites,Tumor_Volume_Change_mm3,Tumor_Volume_Change_pct,Weight_Category,Age_Group,Study_Phase
c264,Zoniferol,Female,11,27.0,30,57.82391556,2,12.823915560000003,28.5,Heavy (>22g),7–12 mo,Late (26–45)
c264,Zoniferol,Female,11,27.0,35,61.07479506,2,16.07479506,35.72,Heavy (>22g),7–12 mo,Late (26–45)
c264,Zoniferol,Female,11,27.0,40,65.70832272,2,20.708322719999998,46.02,Heavy (>22g),7–12 mo,Late (26–45)
c264,Zoniferol,Female,11,27.0,45,67.94212107,2,22.94212107,50.98,Heavy (>22g),7–12 mo,Late (26–45)
c282,Placebo,Male,12,27.0,0,45.0,0,0.0,0.0,Heavy (>22g),7–12 mo,Early (0–10)
c282,Placebo,Male,12,27.0,5,45.72568973,0,0.7256897299999991,1.61,Heavy (>22g),7–12 mo,Early (0–10)
c282,Placebo,Male,12,27.0,10,48.17950638,0,3.1795063799999994,7.07,Heavy (>22g),7–12 mo,Early (0–10)
c282,Placebo,Male,12,27.0,15,49.26607873,0,4.266078729999997,9.48,Heavy (>22g),7–12 mo,Mid (11–25)
c282,Placebo,Male,12,27.0,20,51.95057423,0,6.950574230000001,15.45,Heavy (>22g),7–12 mo,Mid (11–25)
c282,Placebo,Male,12,27.0,25,56.29220039,1,11.292200389999998,25.09,Heavy (>22g),7–12 mo,Mid (11–25)
c282,Placebo,Male,12,27.0,30,59.00590207,1,14.005902069999998,31.12,Heavy (>22g),7–12 mo,Late (26–45)
c282,Placebo,Male,12,27.0,35,59.88765475,1,14.887654750000003,33.08,Heavy (>22g),7–12 mo,Late (26–45)
c282,Placebo,Male,12,27.0,40,65.02179944,2,20.021799439999995,44.49,Heavy (>22g),7–12 mo,Late (26–45)
c282,Placebo,Male,12,27.0,45,65.81516535,2,20.81516535,46.26,Heavy (>22g),7–12 mo,Late (26–45)
c302,Zoniferol,Female,10,29.0,0,45.0,0,0.0,0.0,Heavy (>22g),7–12 mo,Early (0–10)
c302,Zoniferol,Female,10,29.0,5,47.69067986,1,2.690679860000003,5.98,Heavy (>22g),7–12 mo,Early (0–10)
c302,Zoniferol,Female,10,29.0,10,48.53356704,1,3.533567040000001,7.85,Heavy (>22g),7–12 mo,Early (0–10)
c302,Zoniferol,Female,10,29.0,15,52.71663459,2,7.716634589999998,17.15,Heavy (>22g),7–12 mo,Mid (11–25)
c302,Zoniferol,Female,10,29.0,20,54.08090836,3,9.080908360000002,20.18,Heavy (>22g),7–12 mo,Mid (11–25)
c302,Zoniferol,Female,10,29.0,25,55.07622853,3,10.076228530000002,22.39,Heavy (>22g),7–12 mo,Mid (11–25)
c302,Zoniferol,Female,10,29.0,30,57.41974389,3,12.41974389,27.6,Heavy (>22g),7–12 mo,Late (26–45)
c302,Zoniferol,Female,10,29.0,35,62.23657157,3,17.236571570000002,38.3,Heavy (>22g),7–12 mo,Late (26–45)
c302,Zoniferol,Female,10,29.0,40,63.28107148,4,18.28107148,40.62,Heavy (>22g),7–12 mo,Late (26–45)
c302,Zoniferol,Female,10,29.0,45,64.57522157,4,19.575221569999997,43.5,Heavy (>22g),7–12 mo,Late (26–45)
c326,Infubinol,Female,18,25.0,0,45.0,0,0.0,0.0,Heavy (>22g),13–24 mo,Early (0–10)
c326,Infubinol,Female,18,25.0,5,36.3213458,0,-8.678654199999997,-19.29,Heavy (>22g),13–24 mo,Early (0–10)
c402,Stelasyn,Female,1,27.0,0,45.0,0,0.0,0.0,Heavy (>22g),0–6 mo,Early (0–10)
c402,Stelasyn,Female,1,27.0,5,49.3426301,1,4.342630100000001,9.65,Heavy (>22g),0–6 mo,Early (0–10)
c402,Stelasyn,Female,1,27.0,10,50.56689412,1,5.566894120000001,12.37,Heavy (>22g),0–6 mo,Early (0–10)
c402,Stelasyn,Female,1,27.0,15,52.23071944,1,7.230719440000001,16.07,Heavy (>22g),0–6 mo,Mid (11–25)
c402,Stelasyn,Female,1,27.0,20,54.88332044,2,9.883320439999999,21.96,Heavy (>22g),0–6 mo,Mid (11–25)
c402,Stelasyn,Female,1,27.0,25,58.26988853,2,13.269888530000003,29.49,Heavy (>22g),0–6 mo,Mid (11–25)
c402,Stelasyn,Female,1,27.0,30,63.74319428,2,18.743194279999997,41.65,Heavy (>22g),0–6 mo,Late (26–45)
c402,Stelasyn,Female,1,27.0,35,65.8079627,2,20.807962700000004,46.24,Heavy (>22g),0–6 mo,Late (26–45)
c402,Stelasyn,Female,1,27.0,40,70.22229679,2,25.22229679,56.05,Heavy (>22g),0–6 mo,Late (26–45)
c402,Stelasyn,Female,1,27.0,45,74.04039018,3,29.040390180000003,64.53,Heavy (>22g),0–6 mo,Late (26–45)
c559,Zoniferol,Female,19,28.0,0,45.0,0,0.0,0.0,Heavy (>22g),13–24 mo,Early (0–10)
c559,Zoniferol,Female,19,28.0,5,46.56263793,0,1.562637930000001,3.47,Heavy (>22g),13–24 mo,Early (0–10)
c559,Zoniferol,Female,19,28.0,10,47.29326012,0,2.2932601199999993,5.1,Heavy (>22g),13–24 mo,Early (0–10)
c559,Zoniferol,Female,19,28.0,15,51.41490358,1,6.414903580000001,14.26,Heavy (>22g),13–24 mo,Mid (11–25)
c559,Zoniferol,Female,19,28.0,20,52.60436695,2,7.604366949999999,16.9,Heavy (>22g),13–24 mo,Mid (11–25)
c559,Zoniferol,Female,19,28.0,25,54.55544168,2,9.555441680000001,21.23,Heavy (>22g),13–24 mo,Mid (11–25)
c559,Zoniferol,Female,19,28.0,30,57.14614388,2,12.146143879999997,26.99,Heavy (>22g),13–24 mo,Late (26–45)
c559,Zoniferol,Female,19,28.0,35,59.45504074,2,14.455040740000001,32.12,Heavy (>22g),13–24 mo,Late (26–45)
c559,Zoniferol,Female,19,28.0,40,60.86184431,3,15.861844310000002,35.25,Heavy (>22g),13–24 mo,Late (26–45)
c559,Zoniferol,Female,19,28.0,45,61.84005842,4,16.84005842,37.42,Heavy (>22g),13–24 mo,Late (26–45)
c580,Ketapril,Male,22,25.0,0,45.0,0,0.0,0.0,Heavy (>22g),13–24 mo,Early (0–10)
c580,Ketapril,Male,22,25.0,5,46.6284548,0,1.6284548,3.62,Heavy (>22g),13–24 mo,Early (0–10)
c580,Ketapril,Male,22,25.0,10,47.57017382,1,2.570173820000001,5.71,Heavy (>22g),13–24 mo,Early (0–10)
c580,Ketapril,Male,22,25.0,15,51.991708,1,6.991708000000003,15.54,Heavy (>22g),13–24 mo,Mid (11–25)
c580,Ketapril,Male,22,25.0,20,55.57532195,2,10.575321950000003,23.5,Heavy (>22g),13–24 mo,Mid (11–25)
c580,Ketapril,Male,22,25.0,25,56.28906231,2,11.289062309999998,25.09,Heavy (>22g),13–24 mo,Mid (11–25)
c580,Ketapril,Male,22,25.0,30,58.04656941,3,13.046569409999996,28.99,Heavy (>22g),13–24 mo,Late (26–45)
c757,Placebo,Male,9,27.0,0,45.0,0,0.0,0.0,Heavy (>22g),7–12 mo,Early (0–10)
c757,Placebo,Male,9,27.0,5,47.78327981,0,2.7832798100000034,6.19,Heavy (>22g),7–12 mo,Early (0–10)
c757,Placebo,Male,9,27.0,10,49.21931669,0,4.219316689999999,9.38,Heavy (>22g),7–12 mo,Early (0–10)
c757,Placebo,Male,9,27.0,15,51.532603,0,6.532603000000002,14.52,Heavy (>22g),7–12 mo,Mid (11–25)
c757,Placebo,Male,9,27.0,20,52.81863401,1,7.818634009999997,17.37,Heavy (>22g),7–12 mo,Mid (11–25)
c757,Placebo,Male,9,27.0,25,57.10641821,2,12.106418210000001,26.9,Heavy (>22g),7–12 mo,Mid (11–25)
c757,Placebo,Male,9,27.0,30,60.09857184,2,15.098571839999998,33.55,Heavy (>22g),7–12 mo,Late (26–45)
c757,Placebo,Male,9,27.0,35,64.29116351,2,19.291163510000004,42.87,Heavy (>22g),7–12 mo,Late (26–45)
c757,Placebo,Male,9,27.0,40,66.60436771,2,21.604367710000005,48.01,Heavy (>22g),7–12 mo,Late (26–45)
c757,Placebo,Male,9,27.0,45,69.04284082,3,24.042840819999995,53.43,Heavy (>22g),7–12 mo,Late (26–45)
c766,Placebo,Female,13,26.0,0,45.0,0,0.0,0.0,Heavy (>22g),13–24 mo,Early (0–10)
c766,Placebo,Female,13,26.0,5,47.31305537,0,2.3130553700000007,5.14,Heavy (>22g),13–24 mo,Early (0–10)
c766,Placebo,Female,13,26.0,10,49.50027098,1,4.500270980000003,10.0,Heavy (>22g),13–24 mo,Early (0–10)
c766,Placebo,Female,13,26.0,15,50.59663325,2,5.5966332499999965,12.44,Heavy (>22g),13–24 mo,Mid (11–25)
c766,Placebo,Female,13,26.0,20,53.00686463,3,8.006864630000003,17.79,Heavy (>22g),13–24 mo,Mid (11–25)
c766,Placebo,Female,13,26.0,25,58.21462437,3,13.214624370000003,29.37,Heavy (>22g),13–24 mo,Mid (11–25)
c766,Placebo,Female,13,26.0,30,60.2559245,3,15.255924499999999,33.9,Heavy (>22g),13–24 mo,Late (26–45)
c766,Placebo,Female,13,26.0,35,65.95236791,4,20.952367910000007,46.56,Heavy (>22g),13–24 mo,Late (26–45)
c766,Placebo,Female,13,26.0,40,67.68529456,4,22.685294560000003,50.41,Heavy (>22g),13–24 mo,Late (26–45)
c766,Placebo,Female,13,26.0,45,69.82314577,4,24.823145769999996,55.16,Heavy (>22g),13–24 mo,Late (26–45)
c819,Ketapril,Male,21,25.0,0,45.0,0,0.0,0.0,Heavy (>22g),13–24 mo,Early (0–10)
c819,Ketapril,Male,21,25.0,5,45.76924864,1,0.7692486400000007,1.71,Heavy (>22g),13–24 mo,Early (0–10)
c819,Ketapril,Male,21,25.0,10,46.65839527,1,1.6583952699999998,3.69,Heavy (>22g),13–24 mo,Early (0–10)
c819,Ketapril,Male,21,25.0,15,48.37099912,1,3.3709991200000005,7.49,Heavy (>22g),13–24 mo,Mid (11–25)
c819,Ketapril,Male,21,25.0,20,49.76241475,1,4.762414749999998,10.58,Heavy (>22g),13–24 mo,Mid (11–25)
c819,Ketapril,Male,21,25.0,25,51.82835706,1,6.828357060000002,15.17,Heavy (>22g),13–24 mo,Mid (11–25)
c819,Ketapril,Male,21,25.0,30,56.0989982,1,11.098998199999997,24.66,Heavy (>22g),13–24 mo,Late (26–45)
c819,Ketapril,Male,21,25.0,35,57.72953466,1,12.729534659999999,28.29,Heavy (>22g),13–24 mo,Late (26–45)
c819,Ketapril,Male,21,25.0,40,62.17570465,1,17.17570465,38.17,Heavy (>22g),13–24 mo,Late (26–45)
c832,Ketapril,Male,18,29.0,0,45.0,0,0.0,0.0,Heavy (>22g),13–24 mo,Early (0–10)
c832,Ketapril,Male,18,29.0,5,48.68546123,1,3.6854612300000014,8.19,Heavy (>22g),13–24 mo,Early (0–10)
c832,Ketapril,Male,18,29.0,10,49.81141262,1,4.811412619999999,10.69,Heavy (>22g),13–24 mo,Early (0–10)
c832,Ketapril,Male,18,29.0,15,52.86453449,1,7.864534489999997,17.48,Heavy (>22g),13–24 mo,Mid (11–25)
c832,Ketapril,Male,18,29.0,20,56.71023353,1,11.710233529999996,26.02,Heavy (>22g),13–24 mo,Mid (11–25)
c832,Ketapril,Male,18,29.0,25,58.89181644,2,13.89181644,30.87,Heavy (>22g),13–24 mo,Mid (11–25)
c832,Ketapril,Male,18,29.0,30,60.49637579,2,15.496375790000002,34.44,Heavy (>22g),13–24 mo,Late (26–45)
c832,Ketapril,Male,18,29.0,35,61.12448717,2,16.124487170000002,35.83,Heavy (>22g),13–24 mo,Late (26–45)
c832,Ketapril,Male,18,29.0,40,62.57231816,2,17.572318160000002,39.05,Heavy (>22g),13–24 mo,Late (26–45)
c832,Ketapril,Male,18,29.0,45,65.41595451,3,20.415954510000006,45.37,Heavy (>22g),13–24 mo,Late (26–45)
c895,Infubinol,Female,7,29.0,0,45.0,0,0.0,0.0,Heavy (>22g),7–12 mo,Early (0–10)
c895,Infubinol,Female,7,29.0,5,45.47754399,0,0.4775439900000009,1.06,Heavy (>22g),7–12 mo,Early (0–10)
c895,Infubinol,Female,7,29.0,10,49.77901542,0,4.77901542,10.62,Heavy (>22g),7–12 mo,Early (0–10)
c895,Infubinol,Female,7,29.0,15,52.94946474,1,7.949464740000003,17.67,Heavy (>22g),7–12 mo,Mid (11–25)
c895,Infubinol,Female,7,29.0,20,53.6768396,2,8.676839600000001,19.28,Heavy (>22g),7–12 mo,Mid (11–25)
c895,Infubinol,Female,7,29.0,25,57.53419288,2,12.534192879999999,27.85,Heavy (>22g),7–12 mo,Mid (11–25)
c895,Infubinol,Female,7,29.0,30,60.96971133,2,15.969711330000003,35.49,Heavy (>22g),7–12 mo,Late (26–45)
c927,Propriva,Female,4,26.0,0,45.0,0,0.0,0.0,Heavy (>22g),0–6 mo,Early (0–10)
c927,Propriva,Female,4,26.0,5,46.35184205,0,1.351842050000002,3.0,Heavy (>22g),0–6 mo,Early (0–10)
c927,Propriva,Female,4,26.0,10,50.96529767,1,5.965297669999998,13.26,Heavy (>22g),0–6 mo,Early (0–10)
c927,Propriva,Female,4,26.0,15,53.26643087,1,8.26643087,18.37,Heavy (>22g),0–6 mo,Mid (11–25)
c927,Propriva,Female,4,26.0,20,55.48168922,1,10.48168922,23.29,Heavy (>22g),0–6 mo,Mid (11–25)
c927,Propriva,Female,4,26.0,25,56.54551947,2,11.545519470000002,25.66,Heavy (>22g),0–6 mo,Mid (11–25)
c927,Propriva,Female,4,26.0,30,60.7539246,2,15.753924599999998,35.01,Heavy (>22g),0–6 mo,Late (26–45)
c927,Propriva,Female,4,26.0,35,61.87227365,3,16.872273649999997,37.49,Heavy (>22g),0–6 mo,Late (26–45)
c927,Propriva,Female,4,26.0,40,64.18322918,4,19.183229179999998,42.63,Heavy (>22g),0–6 mo,Late (26–45)
d133,Zoniferol,Male,5,30.0,0,45.0,0,0.0,0.0,Heavy (>22g),0–6 mo,Early (0–10)
d164,Zoniferol,Male,21,28.0,0,45.0,0,0.0,0.0,Heavy (>22g),13–24 mo,Early (0–10)
d164,Zoniferol,Male,21,28.0,5,46.61767061,0,1.6176706099999976,3.59,Heavy (>22g),13–24 mo,Early (0–10)
d164,Zoniferol,Male,21,28.0,10,47.47464468,1,2.4746446799999973,5.5,Heavy (>22g),13–24 mo,Early (0–10)
d474,Ketapril,Male,18,27.0,0,45.0,0,0.0,0.0,Heavy (>22g),13–24 mo,Early (0–10)
d474,Ketapril,Male,18,27.0,5,45.91835225,0,0.9183522499999981,2.04,Heavy (>22g),13–24 mo,Early (0–10)
d474,Ketapril,Male,18,27.0,10,46.97496297,0,1.97496297,4.39,Heavy (>22g),13–24 mo,Early (0–10)
d474,Ketapril,Male,18,27.0,15,47.77793584,0,2.777935839999998,6.17,Heavy (>22g),13–24 mo,Mid (11–25)
d474,Ketapril,Male,18,27.0,20,51.73149416,0,6.731494159999997,14.96,Heavy (>22g),13–24 mo,Mid (11–25)
d474,Ketapril,Male,18,27.0,25,54.27932462,0,9.279324619999997,20.62,Heavy (>22g),13–24 mo,Mid (11–25)
d474,Ketapril,Male,18,27.0,30,55.34134157,0,10.341341569999997,22.98,Heavy (>22g),13–24 mo,Late (26–45)
d474,Ketapril,Male,18,27.0,35,56.47911257,0,11.479112569999998,25.51,Heavy (>22g),13–24 mo,Late (26–45)
d474,Ketapril,Male,18,27.0,40,60.23373278,1,15.233732779999997,33.85,Heavy (>22g),13–24 mo,Late (26–45)
e213,Naftisol,Male,8,27.0,0,45.0,0,0.0,0.0,Heavy (>22g),7–12 mo,Early (0–10)
e213,Naftisol,Male,8,27.0,5,45.69925018,1,0.6992501799999999,1.55,Heavy (>22g),7–12 mo,Early (0–10)
e213,Naftisol,Male,8,27.0,10,47.3915712,2,2.3915712000000013,5.31,Heavy (>22g),7–12 mo,Early (0–10)
e213,Naftisol,Male,8,27.0,15,51.7916953,2,6.791695300000001,15.09,Heavy (>22g),7–12 mo,Mid (11–25)
e213,Naftisol,Male,8,27.0,20,52.61376289,2,7.613762889999997,16.92,Heavy (>22g),7–12 mo,Mid (11–25)
e213,Naftisol,Male,8,27.0,25,55.22447615,2,10.224476150000001,22.72,Heavy (>22g),7–12 mo,Mid (11–25)
e213,Naftisol,Male,8,27.0,30,56.45872864,3,11.458728639999997,25.46,Heavy (>22g),7–12 mo,Late (26–45)
e213,Naftisol,Male,8,27.0,35,58.24585435,3,13.245854350000002,29.44,Heavy (>22g),7–12 mo,Late (26–45)
e213,Naftisol,Male,8,27.0,40,60.23654797,3,15.236547969999997,33.86,Heavy (>22g),7–12 mo,Late (26–45)
e213,Naftisol,Male,8,27.0,45,63.1056963,4,18.105696299999998,40.23,Heavy (>22g),7–12 mo,Late (26–45)
e227,Placebo,Male,1,30.0,0,45.0,0,0.0,0.0,Heavy (>22g),0–6 mo,Early (0–10)
e227,Placebo,Male,1,30.0,5,47.23801112,0,2.238011120000003,4.97,Heavy (>22g),0–6 mo,Early (0–10)
e227,Placebo,Male,1,30.0,10,51.34975705,1,6.349757050000001,14.11,Heavy (>22g),0–6 mo,Early (0–10)
e227,Placebo,Male,1,30.0,15,52.83394196,1,7.833941959999997,17.41,Heavy (>22g),0–6 mo,Mid (11–25)
e227,Placebo,Male,1,30.0,20,56.6075521,1,11.6075521,25.79,Heavy (>22g),0–6 mo,Mid (11–25)
e227,Placebo,Male,1,30.0,25,60.60029169,1,15.600291689999999,34.67,Heavy (>22g),0–6 mo,Mid (11–25)
e227,Placebo,Male,1,30.0,30,62.46438515,2,17.46438515,38.81,Heavy (>22g),0–6 mo,Late (26–45)
e227,Placebo,Male,1,30.0,35,66.94912136,3,21.949121360000007,48.78,Heavy (>22g),0–6 mo,Late (26–45)
e227,Placebo,Male,1,30.0,40,70.7152176,3,25.715217600000003,57.14,Heavy (>22g),0–6 mo,Late (26–45)
e227,Placebo,Male,1,30.0,45,73.21293851,3,28.21293851,62.7,Heavy (>22g),0–6 mo,Late (26–45)
e291,Naftisol,Female,14,29.0,0,45.0,0,0.0,0.0,Heavy (>22g),13–24 mo,Early (0–10)
e291,Naftisol,Female,14,29.0,5,46.14250486,0,1.1425048600000025,2.54,Heavy (>22g),13–24 mo,Early (0–10)
e291,Naftisol,Female,14,29.0,10,48.52974125,1,3.5297412500000007,7.84,Heavy (>22g),13–24 mo,Early (0–10)
e291,Naftisol,Female,14,29.0,15,49.3484262,1,4.348426199999999,9.66,Heavy (>22g),13–24 mo,Mid (11–25)
e291,Naftisol,Female,14,29.0,20,52.53376479,1,7.533764789999999,16.74,Heavy (>22g),13–24 mo,Mid (11–25)
e291,Naftisol,Female,14,29.0,25,55.1389525,2,10.138952500000002,22.53,Heavy (>22g),13–24 mo,Mid (11–25)
e476,Infubinol,Male,23,26.0,0,45.0,0,0.0,0.0,Heavy (>22g),13–24 mo,Early (0–10)
e476,Infubinol,Male,23,26.0,5,47.11180113,0,2.1118011300000035,4.69,Heavy (>22g),13–24 mo,Early (0–10)
e476,Infubinol,Male,23,26.0,10,49.43168536,0,4.431685360000003,9.85,Heavy (>22g),13–24 mo,Early (0–10)
e476,Infubinol,Male,23,26.0,15,54.04621267,0,9.046212670000003,20.1,Heavy (>22g),13–24 mo,Mid (11–25)
e476,Infubinol,Male,23,26.0,20,55.24927296,0,10.249272959999999,22.78,Heavy (>22g),13–24 mo,Mid (11–25)
e476,Infubinol,Male,23,26.0,25,57.408638,0,12.408638000000003,27.57,Heavy (>22g),13–24 mo,Mid (11–25)
e476,Infubinol,Male,23,26.0,30,57.99279743,1,12.992797430000003,28.87,Heavy (>22g),13–24 mo,Late (26–45)
e476,Infubinol,Male,23,26.0,35,60.0643402,1,15.064340199999997,33.48,Heavy (>22g),13–24 mo,Late (26–45)
e476,Infubinol,Male,23,26.0,40,61.52527583,1,16.525275829999998,36.72,Heavy (>22g),13–24 mo,Late (26–45)
e476,Infubinol,Male,23,26.0,45,62.43540402,1,17.43540402,38.75,Heavy (>22g),13–24 mo,Late (26–45)
e584,Naftisol,Male,9,27.0,0,45.0,0,0.0,0.0,Heavy (>22g),7–12 mo,Early (0–10)
e584,Naftisol,Male,9,27.0,5,45.6569785,0,0.656978500000001,1.46,Heavy (>22g),7–12 mo,Early (0–10)
e584,Naftisol,Male,9,27.0,10,47.25064148,0,2.2506414799999988,5.0,Heavy (>22g),7–12 mo,Early (0–10)
e584,Naftisol,Male,9,27.0,15,48.43041053,1,3.430410530000003,7.62,Heavy (>22g),7–12 mo,Mid (11–25)
e584,Naftisol,Male,9,27.0,20,50.34492095,2,5.344920950000002,11.88,Heavy (>22g),7–12 mo,Mid (11–25)
e584,Naftisol,Male,9,27.0,25,51.38641908,2,6.386419080000003,14.19,Heavy (>22g),7–12 mo,Mid (11–25)
e584,Naftisol,Male,9,27.0,30,54.98440767,3,9.984407670000003,22.19,Heavy (>22g),7–12 mo,Late (26–45)
e584,Naftisol,Male,9,27.0,35,58.08655989,3,13.086559889999997,29.08,Heavy (>22g),7–12 mo,Late (26–45)
e584,Naftisol,Male,9,27.0,40,62.81687083,4,17.81687083,39.59,Heavy (>22g),7–12 mo,Late (26–45)
e584,Naftisol,Male,9,27.0,45,68.3597767,4,23.359776699999998,51.91,Heavy (>22g),7–12 mo,Late (26–45)
f129,Zoniferol,Female,11,29.0,0,45.0,0,0.0,0.0,Heavy (>22g),7–12 mo,Early (0–10)
f129,Zoniferol,Female,11,29.0,5,47.00059399,0,2.0005939899999987,4.45,Heavy (>22g),7–12 mo,Early (0–10)
f129,Zoniferol,Female,11,29.0,10,48.17971908,1,3.179719079999998,7.07,Heavy (>22g),7–12 mo,Early (0–10)
f129,Zoniferol,Female,11,29.0,15,49.98830246,1,4.98830246,11.09,Heavy (>22g),7–12 mo,Mid (11–25)
f234,Stelasyn,Male,14,28.0,0,45.0,0,0.0,0.0,Heavy (>22g),13–24 mo,Early (0–10)
f234,Stelasyn,Male,14,28.0,5,47.31349062,0,2.313490620000003,5.14,Heavy (>22g),13–24 mo,Early (0–10)
f234,Stelasyn,Male,14,28.0,10,47.90432375,0,2.904323750000003,6.45,Heavy (>22g),13–24 mo,Early (0–10)
f234,Stelasyn,Male,14,28.0,15,48.73519714,1,3.735197139999997,8.3,Heavy (>22g),13–24 mo,Mid (11–25)
f234,Stelasyn,Male,14,28.0,20,51.11271293,2,6.112712930000001,13.58,Heavy (>22g),13–24 mo,Mid (11–25)
f234,Stelasyn,Male,14,28.0,25,52.17860221,2,7.178602210000001,15.95,Heavy (>22g),13–24 mo,Mid (11–25)
f234,Stelasyn,Male,14,28.0,30,56.87381654,2,11.87381654,26.39,Heavy (>22g),13–24 mo,Late (26–45)
f234,Stelasyn,Male,14,28.0,35,57.74875831,2,12.74875831,28.33,Heavy (>22g),13–24 mo,Late (26–45)
f278,Ketapril,Male,12,30.0,0,45.0,0,0.0,0.0,Heavy (>22g),7–12 mo,Early (0–10)
f278,Ketapril,Male,12,30.0,5,48.19457788,0,3.194577879999997,7.1,Heavy (>22g),7–12 mo,Early (0–10)
f345,Infubinol,Male,23,26.0,0,45.0,0,0.0,0.0,Heavy (>22g),13–24 mo,Early (0–10)
f345,Infubinol,Male,23,26.0,5,45.5911466,0,0.5911466000000019,1.31,Heavy (>22g),13–24 mo,Early (0–10)
f345,Infubinol,Male,23,26.0,10,47.22244619,0,2.2224461899999994,4.94,Heavy (>22g),13–24 mo,Early (0–10)
f345,Infubinol,Male,23,26.0,15,48.35223854,0,3.352238540000002,7.45,Heavy (>22g),13–24 mo,Mid (11–25)
f345,Infubinol,Male,23,26.0,20,49.61338303,0,4.613383030000001,10.25,Heavy (>22g),13–24 mo,Mid (11–25)
f345,Infubinol,Male,23,26.0,25,53.0788944,0,8.078894400000003,17.95,Heavy (>22g),13–24 mo,Mid (11–25)
f345,Infubinol,Male,23,26.0,30,54.36379731,1,9.363797310000002,20.81,Heavy (>22g),13–24 mo,Late (26–45)
f345,Infubinol,Male,23,26.0,35,56.52332726,1,11.523327260000002,25.61,Heavy (>22g),13–24 mo,Late (26–45)
f345,Infubinol,Male,23,26.0,40,58.3155925,1,13.315592500000001,29.59,Heavy (>22g),13–24 mo,Late (26–45)
f345,Infubinol,Male,23,26.0,45,60.91876652,1,15.918766519999998,35.38,Heavy (>22g),13–24 mo,Late (26–45)
f394,Zoniferol,Male,19,30.0,0,45.0,0,0.0,0.0,Heavy (>22g),13–24 mo,Early (0–10)
f394,Zoniferol,Male,19,30.0,5,47.03309963,0,2.0330996300000024,4.52,Heavy (>22g),13–24 mo,Early (0–10)
f436,Ceftamin,Female,3,25.0,0,45.0,0,0.0,0.0,Heavy (>22g),0–6 mo,Early (0–10)
f436,Ceftamin,Female,3,25.0,5,46.37079759,1,1.3707975900000022,3.05,Heavy (>22g),0–6 mo,Early (0–10)
f436,Ceftamin,Female,3,25.0,10,48.14697758,2,3.146977579999998,6.99,Heavy (>22g),0–6 mo,Early (0–10)
f436,Ceftamin,Female,3,25.0,15,48.72207785,2,3.722077849999998,8.27,Heavy (>22g),0–6 mo,Mid (11–25)
f545,Zoniferol,Female,20,26.0,0,45.0,0,0.0,0.0,Heavy (>22g),13–24 mo,Early (0–10)
f545,Zoniferol,Female,20,26.0,5,46.56581263,0,1.5658126300000035,3.48,Heavy (>22g),13–24 mo,Early (0–10)
f545,Zoniferol,Female,20,26.0,10,51.07251225,0,6.072512250000003,13.49,Heavy (>22g),13–24 mo,Early (0–10)
f545,Zoniferol,Female,20,26.0,15,53.94554429,1,8.94554429,19.88,Heavy (>22g),13–24 mo,Mid (11–25)
f545,Zoniferol,Female,20,26.0,20,58.84118888,1,13.841188879999997,30.76,Heavy (>22g),13–24 mo,Mid (11–25)
f545,Zoniferol,Female,20,26.0,25,60.25348139,1,15.253481389999997,33.9,Heavy (>22g),13–24 mo,Mid (11–25)
f545,Zoniferol,Female,20,26.0,30,65.89398607,1,20.893986069999997,46.43,Heavy (>22g),13–24 mo,Late (26–45)
f545,Zoniferol,Female,20,26.0,35,66.74292417,1,21.742924169999995,48.32,Heavy (>22g),13–24 mo,Late (26–45)
f545,Zoniferol,Female,20,26.0,40,71.10811835,1,26.108118349999998,58.02,Heavy (>22g),13–24 mo,Late (26–45)
f545,Zoniferol,Female,20,26.0,45,73.32443228,1,28.324432279999996,62.94,Heavy (>22g),13–24 mo,Late (26–45)
f932,Ketapril,Male,15,29.0,0,45.0,0,0.0,0.0,Heavy (>22g),13–24 mo,Early (0–10)
f993,Naftisol,Male,21,28.0,0,45.0,0,0.0,0.0,Heavy (>22g),13–24 mo,Early (0–10)
f993,Naftisol,Male,21,28.0,5,46.39575966,0,1.395759660000003,3.1,Heavy (>22g),13–24 mo,Early (0–10)
f993,Naftisol,Male,21,28.0,10,48.18537323,0,3.1853732300000033,7.08,Heavy (>22g),13–24 mo,Early (0–10)
f993,Naftisol,Male,21,28.0,15,49.10697473,1,4.1069747299999975,9.13,Heavy (>22g),13–24 mo,Mid (11–25)
f993,Naftisol,Male,21,28.0,20,52.07951009,1,7.079510089999999,15.73,Heavy (>22g),13–24 mo,Mid (11–25)
g107,Ketapril,Female,2,29.0,0,45.0,0,0.0,0.0,Heavy (>22g),0–6 mo,Early (0–10)
g107,Ketapril,Female,2,29.0,5,48.79166496,0,3.7916649599999985,8.43,Heavy (>22g),0–6 mo,Early (0–10)
g107,Ketapril,Female,2,29.0,10,53.43598668,0,8.43598668,18.75,Heavy (>22g),0–6 mo,Early (0–10)
g107,Ketapril,Female,2,29.0,15,58.13554485,0,13.135544850000002,29.19,Heavy (>22g),0–6 mo,Mid (11–25)
g107,Ketapril,Female,2,29.0,20,62.70603145,0,17.706031449999998,39.35,Heavy (>22g),0–6 mo,Mid (11–25)
